# simplex_h datafile generated on 2011-06-09 11:43:48 +0200 by GNUPlotr
0	0
1	65.00000000000001
2	16.140625000000004
3	9.670351562500002
4	2.0321595764160163
5	1.94342041015625
6	0.8362100625038149
7	0.81
8	0.6776092910766605
9	0.6542439037561416
10	0.4354126884043217
11	0.29681669488549234
12	0.25554227888584047
13	0.11786484256386752
14	0.038575556911527975
15	0.009937577880919196
16	0.0075330972322262485
17	0.002599802017211904
18	0.0005038331228206497
19	0.0004804843525926904
20	0.00027756273440398546
21	0.00025219216318478766
